time,AHU_1_air_FLOW,AHU_1_valve_POS,AHU_1_waterIn_TEMP,AHU_1_waterOut_TEMP,AHU_1_water_FLOW,AHU_2_air_FLOW,AHU_2_valve_POS,AHU_2_waterIn_TEMP,AHU_2_waterOut_TEMP,AHU_2_water_FLOW,AHU_3_air_FLOW,AHU_3_valve_POS,AHU_3_waterIn_TEMP,AHU_3_waterOut_TEMP,AHU_3_water_FLOW,OUT_ws_radiation,OUT_ws_temperature,room_1_supplyAir_temp,room_1_temp,room_2_supplyAir_temp,room_2_temp,room_3_temp,room_3_supplyAir_temp,batch
07.07.21 12:29,1.053092354,1.443981945,11.87713455,11.79142025,6.26,0.617938179,59.29241352,12.13427746,12.47713468,60.54,0.722062114,14.24319938,11.87713455,12.13427746,6.26,287.1,19,14.07,15.01,14.82,16.03,15.96,15.72,0
07.07.21 12:39,1.040360422,82.11936431,12.13427746,12.90570619,90.04,0.617938179,17.16585533,12.39142037,12.81999189,20.42,0.671134385,1.292810085,12.13427746,12.47713468,6.26,320.2,19,15.51,15.82,15.07,16.28,16.58,17.1,0
07.07.21 12:49,1.078556218,80.10373951,11.79142025,12.30570607,91.22,0.627487129,45.13264935,11.96284886,12.39142037,34.58,0.69659825,1.443981945,11.79142025,12.04856316,6.26,309.3,20,15.95,15.7,15.76,16.53,17.15,17.91,0
07.07.21 12:59,1.027628489,41.60530596,11.36284873,12.47713468,40.48,0.617938179,1.443981945,11.61999164,11.44856304,6.26,0.69659825,79.44866146,11.44856304,12.56284898,90.04,383.4,20,15.38,15.51,15.82,16.72,17.4,18.35,0
07.07.21 13:09,1.040360422,55.61389827,11.19142013,12.30570607,53.46,0.646585027,47.5513991,11.36284873,12.04856316,41.66,0.683866317,43.36897765,11.27713443,12.56284898,45.2,413.7,20,15.26,15.57,17.38,17.03,16.96,16.78,0
07.07.21 13:19,1.040360422,50.67561753,11.01999152,12.21999177,48.74,0.646585027,10.36312166,11.36284873,11.70570595,10.98,0.69659825,47.40022724,11.19142013,12.39142037,45.2,464.1,21,15.32,15.57,16.57,16.78,16.65,16.1,0
07.07.21 13:29,1.040360422,30.06585401,11.01999152,12.04856316,27.5,0.646585027,70.73108422,11.36284873,11.87713455,79.42,0.722062114,51.8849924,11.01999152,12.39142037,46.38,497.9,21,15.45,15.63,16.63,16.85,16.58,15.91,0
07.07.21 13:39,1.116752015,17.92171463,10.84856291,11.70570595,8.62,0.646585027,67.45569394,11.19142013,11.87713455,77.06,0.709330182,11.57249653,10.93427722,11.27713443,6.26,542.7,22,15.88,15.76,16.13,16.78,16.52,15.97,0
07.07.21 13:49,1.078556218,1.242419465,10.76284861,10.76284861,6.26,0.589291332,2.75413806,11.01999152,11.19142013,6.26,0.683866317,1.343200705,10.84856291,11.01999152,6.26,560.1,22,16.82,16.13,15.95,16.91,17.27,17.91,0
07.07.21 13:59,1.129483948,42.41155587,10.84856291,11.53427734,22.78,0.60838923,39.53929054,10.93427722,11.70570595,27.5,0.671134385,40.39593108,10.76284861,12.13427746,25.14,548.7,23,18.45,16.82,17.57,17.35,17.9,19.35,0
07.07.21 14:09,1.040360422,1.443981945,10.76284861,10.59142,6.26,0.617938179,20.69319872,11.10570582,11.70570595,25.14,0.683866317,33.03890058,10.84856291,12.21999177,23.96,599.9,23,18.32,17.01,17.26,17.35,17.52,18.22,0
07.07.21 14:19,1.14221588,34.80257228,10.76284861,11.53427734,10.98,0.60838923,1.443981945,11.01999152,10.84856291,6.26,0.734794047,48.25686778,10.84856291,12.30570607,39.3,636.4,23,18.95,17.26,17.01,17.35,17.33,17.6,0
07.07.21 14:29,1.027628489,16.61155852,10.76284861,11.53427734,6.26,0.646585027,73.2002246,9.909208947,10.87736361,74.7,0.683866317,2.653356821,10.76284861,11.19142013,6.26,642.9,24,19.07,17.51,19.32,17.78,17.27,17.16,0
07.07.21 14:39,1.078556218,1.544763184,10.84856291,10.84856291,6.26,0.60838923,29.96507277,11.10570582,12.04856316,41.66,0.683866317,51.83460178,10.93427722,12.64856328,42.84,653.3,24,19.01,17.51,17.82,17.66,18.02,19.28,0
07.07.21 14:49,1.053092354,63.72678807,10.93427722,12.30570607,62.9,0.627487129,64.73460046,11.19142013,12.13427746,64.08,0.683866317,86.85608257,11.01999152,12.56284898,91.22,673.2,24,20.26,17.88,17.26,17.53,17.83,18.35,0
07.07.21 14:59,1.091288151,40.54710294,11.19142013,12.64856328,44.02,0.637036078,22.6584329,11.36284873,12.21999177,32.22,0.683866317,41.25257162,11.19142013,12.9914205,42.84,692.3,24,19.07,17.76,17.07,17.47,17.4,17.16,0
07.07.21 15:09,1.091288151,8.952184301,11.27713443,11.19142013,6.26,0.637036078,9.25452802,11.37390187,11.80415447,6.26,0.709330182,32.23265067,11.27713443,12.90570619,28.68,716.2,25,17.7,17.13,17.38,17.53,17.46,17.16,0
07.07.21 15:19,1.053092354,1.443981945,11.19142013,11.10570582,6.26,0.627487129,31.52718199,8.76236394,9.311516595,9.8,0.683866317,1.393591325,11.36284873,11.61999164,6.26,714.8,25,19.32,17.7,18.57,17.78,17.58,17.66,0
07.07.21 15:29,1.002164625,1.292810085,11.19142013,11.27713443,6.26,0.646585027,37.12054079,10.45450866,11.33244781,18.06,0.722062114,5.374450292,11.19142013,11.53427734,6.26,768.6,26,21.26,18.57,19.01,18.1,18.58,20.28,0
07.07.21 15:39,1.002164625,51.63303931,11.27713443,12.56284898,34.58,0.60838923,3.963512937,10.68843612,10.86341123,6.26,0.709330182,11.16937157,11.36284873,11.53427734,6.26,769.5,25,22.32,19.2,18.82,18.41,19.46,21.85,0
07.07.21 15:49,1.091288151,17.66976153,11.36284873,12.21999177,6.26,0.646585027,47.45061786,11.47428362,12.50436453,35.76,0.671134385,27.69749488,11.36284873,12.39142037,6.26,771.2,26,20.57,18.63,20.13,18.85,20.08,22.6,0
07.07.21 15:59,1.065824286,1.292810085,11.36284873,11.36284873,6.26,0.637036078,7.087731367,11.61999164,12.13427746,6.26,0.671134385,8.246715623,11.44856304,11.61999164,6.26,749.6,27,19.95,18.38,19.01,18.72,19.77,21.6,0
07.07.21 16:09,1.091288151,27.7478855,11.36284873,12.21999177,6.26,0.60838923,1.494372564,11.70570595,11.53427734,6.26,0.69659825,78.49123968,11.44856304,13.1628491,85.32,761.7,26,21.57,19.01,19.95,19.03,20.15,22.47,0
07.07.21 16:19,1.002164625,7.541246945,11.44856304,11.61999164,6.26,0.617938179,84.53811406,11.79142025,12.64856328,90.04,0.69659825,18.42562083,11.53427734,12.64856328,6.26,761.3,27,22.13,19.38,22.13,19.41,19.21,19.91,0
07.07.21 16:29,1.078556218,3.761950457,11.53427734,11.53427734,6.26,0.617938179,1.343200705,11.87713455,11.61999164,6.26,0.709330182,53.24553914,11.61999164,13.50570632,40.48,704,27,22.57,19.755,19.57,18.91,19.02,19.91,0
07.07.21 16:39,1.116752015,31.22483827,11.70570595,12.47713468,6.26,0.646585027,81.21233315,11.87713455,12.90570619,82.96,0.671134385,80.50686447,11.79142025,13.50570632,87.68,694.9,27,23.38,20.13,22.01,19.41,18.77,19.78,0
07.07.21 16:49,1.078556218,29.36038534,11.87713455,12.56284898,6.26,0.627487129,39.13616558,12.04856316,13.1628491,57,0.709330182,25.17796389,11.87713455,13.24856341,14.52,638.1,27,22.63,19.95,19.63,18.91,18.4,18.72,0
07.07.21 16:59,1.053092354,1.947888143,11.96284886,11.87713455,6.26,0.617938179,37.72522823,12.13427746,13.33427771,53.46,0.709330182,80.35569261,11.96284886,13.67713492,86.5,632.5,27,21.76,19.57,18.82,18.66,18.46,18.91,0
07.07.21 17:09,0.772989844,1.494372564,11.96284886,12.04856316,6.26,0.551095535,65.8431941,12.21999177,13.33427771,65.26,0.683866317,1.292810085,12.04856316,12.39142037,6.26,654.1,28,22.88,20.13,18.88,18.72,18.65,18.97,0
07.07.21 17:19,1.027628489,32.23265067,12.04856316,12.64856328,6.26,0.627487129,20.8947612,12.21999177,13.1628491,27.5,0.69659825,16.76273038,12.04856316,12.21999177,6.26,632.8,28,23.82,20.57,18.76,18.85,18.9,20.03,0
07.07.21 17:29,1.014896557,61.71116327,12.04856316,13.41999201,58.18,0.617938179,53.24553914,12.21999177,13.24856341,44.02,0.683866317,1.393591325,12.04856316,12.39142037,6.26,603.9,28,22.95,20.38,19.38,19.22,20.21,22.6,0
07.07.21 17:39,1.027628489,21.3986674,12.21999177,13.0771348,10.98,0.617938179,72.59553716,12.39142037,13.41999201,73.52,0.69659825,77.38264604,12.21999177,13.93427783,88.86,560.1,29,20.7,19.51,19.07,19.47,20.9,23.53,0
07.07.21 17:49,1.14221588,1.595153804,12.30570607,12.21999177,6.26,0.656133976,66.3471003,12.47713468,13.50570632,75.88,0.683866317,47.95452406,12.30570607,14.10570644,58.18,514.1,28,20.45,19.32,18.82,19.35,20.52,21.85,0
07.07.21 17:59,1.104020083,61.61038203,12.39142037,13.84856353,61.72,0.617938179,64.12991303,12.64856328,13.50570632,75.88,0.709330182,1.947888143,12.39142037,12.64856328,6.26,484.1,28,22.32,20.26,18.76,19.1,19.46,19.72,0
07.07.21 18:09,1.065824286,69.72327183,12.30570607,13.67713492,78.24,0.637036078,44.27600881,12.64856328,13.59142062,61.72,0.69659825,1.544763184,12.39142037,12.73427759,6.26,425.5,28,21.07,19.76,18.7,19.1,19.71,20.78,0
07.07.21 18:19,1.040360422,1.645544424,12.39142037,12.47713468,6.26,0.637036078,1.393591325,12.64856328,12.47713468,6.26,0.709330182,5.273669052,12.39142037,12.64856328,6.26,396,29,19.45,19.07,18.82,19.47,20.77,22.85,0
07.07.21 18:29,1.091288151,1.695935044,12.13427746,12.21999177,6.26,0.637036078,56.67210129,12.47713468,13.50570632,55.82,0.658402453,5.475231532,12.30570607,12.56284898,6.26,350.5,29,21.38,19.82,22.2,20.1,21.21,23.53,0
07.07.21 18:39,1.014896557,37.92679071,12.21999177,13.24856341,14.52,0.627487129,6.02952835,12.56284898,12.81999189,6.26,0.69659825,18.77835517,12.13427746,12.47713468,6.26,335.7,28,23.45,20.82,20.01,20.35,21.52,23.91,0
07.07.21 18:49,0.849381437,1.443981945,12.13427746,12.04856316,6.26,0.589291332,1.141638226,12.30570607,12.21999177,6.26,0.683866317,25.37952637,12.13427746,12.9914205,6.26,301,28,22.26,20.38,20.88,20.35,21.65,23.97,0
07.07.21 18:59,1.040360422,63.92835055,12.04856316,13.50570632,68.8,0.627487129,62.56780381,12.30570607,13.33427771,65.26,0.709330182,25.27874513,12.13427746,12.9914205,6.26,272.3,28,22.82,20.7,22.95,20.66,21.46,23.22,0
07.07.21 19:09,1.053092354,46.49319608,12.04856316,13.50570632,52.28,0.598840281,11.16937157,12.30570607,12.90570619,9.8,0.671134385,1.343200705,12.13427746,12.30570607,6.26,261.6,28,21.07,20.01,20.01,20.47,21.15,22.41,0
07.07.21 19:19,1.065824286,38.38030629,12.13427746,13.50570632,40.48,0.60838923,56.47053881,12.39142037,13.33427771,53.46,0.69659825,50.07093009,12.13427746,13.93427783,41.66,228.2,28,19.45,19.38,20.13,20.1,21.27,22.78,0
07.07.21 19:29,1.078556218,82.22014555,12.04856316,13.50570632,97.12,0.60838923,1.343200705,12.30570607,12.13427746,6.26,0.69659825,32.98850996,12.21999177,13.76284923,27.5,49.8,28,19.07,19.2,19.13,19.91,20.83,21.53,0
07.07.21 19:39,1.091288151,67.1029596,12.13427746,13.33427771,93.58,0.627487129,46.7955398,12.39142037,13.33427771,39.3,0.683866317,20.79397996,12.21999177,13.1628491,8.62,47.2,27,18.57,18.95,22.01,19.97,20.21,19.97,0
07.07.21 19:49,1.065824286,27.89905736,12.04856316,13.33427771,25.14,0.637036078,16.25882418,12.30570607,13.0771348,21.6,0.671134385,81.71623935,12.13427746,13.76284923,92.4,42.5,26,18.2,18.88,19.76,19.97,20.21,20.22,0
07.07.21 19:59,1.116752015,60.45139778,11.96284886,13.59142062,52.28,0.656133976,1.443981945,12.21999177,12.13427746,6.26,0.69659825,12.83226203,12.04856316,12.47713468,6.26,35.5,26,18.82,19.07,19.45,19.72,19.9,19.47,0
07.07.21 20:09,1.014896557,1.393591325,11.87713455,11.79142025,6.26,0.637036078,21.19710492,12.04856316,12.39142037,6.26,0.683866317,33.24046306,11.87713455,13.1628491,13.34,32.4,25,18.57,18.88,21.88,19.91,19.96,20.22,0
07.07.21 20:19,1.014896557,1.544763184,11.61999164,11.61999164,6.26,0.627487129,1.847106903,11.96284886,11.70570595,6.26,0.683866317,25.37952637,11.70570595,12.90570619,12.16,29,25,20.63,19.57,21.2,20.16,20.21,20.6,0
07.07.21 20:29,1.065824286,1.393591325,11.44856304,11.19142013,6.26,0.656133976,50.17171133,11.70570595,12.47713468,42.84,0.69659825,8.196325003,11.44856304,11.70570595,6.26,25.9,24,22.13,20.26,22.01,20.41,19.96,19.97,0
07.07.21 20:39,1.027628489,1.645544424,11.27713443,10.93427722,6.26,0.627487129,4.366637895,11.44856304,11.70570595,6.26,0.69659825,1.292810085,11.27713443,11.53427734,6.26,20.8,23,22.32,20.38,19.07,20.1,20.21,20.78,0
07.07.21 20:49,1.065824286,30.06585401,11.01999152,11.61999164,6.26,0.617938179,28.2517917,11.19142013,11.79142025,8.62,0.69659825,34.65140042,11.01999152,12.30570607,15.7,16,23,22.38,20.45,19.95,20.03,20.71,21.72,0
07.07.21 20:59,1.091288151,1.595153804,10.93427722,10.67713431,6.26,0.617938179,85.44514522,11.19142013,11.87713455,84.14,0.69659825,47.40022724,10.93427722,12.56284898,33.4,9.1,23,21.2,20.01,19.13,19.97,20.4,20.53,0
07.07.21 21:09,1.053092354,33.13968182,10.84856291,11.61999164,6.26,0.617938179,39.89202488,11.10570582,11.79142025,60.54,0.645670521,84.08459848,10.84856291,12.30570607,94.76,3.4,22,21.13,20.07,17.88,19.47,19.65,18.78,0
07.07.21 21:19,1.040360422,59.44358538,10.76284861,11.79142025,49.92,0.617938179,1.343200705,11.01999152,10.84856291,6.26,0.683866317,21.80179236,10.84856291,11.79142025,10.98,0,22,19.6,19.63,17.51,19.1,19.08,17.47,0
07.07.21 21:29,1.078556218,38.53147815,10.59142,11.70570595,36.94,0.60838923,29.41077596,10.84856291,11.27713443,9.8,0.683866317,1.292810085,10.59142,10.93427722,6.26,0,21,18.07,18.82,19.51,19.28,19.02,17.72,0
07.07.21 21:39,1.104020083,1.141638226,10.4199914,10.4199914,6.26,0.617938179,76.17327117,10.67713431,11.36284873,75.88,0.671134385,68.00999075,10.5057057,11.96284886,71.16,0,20,16.95,18.38,18.32,19.28,19.4,19.03,0
07.07.21 21:49,1.040360422,73.09944336,11.70570595,12.39142037,87.68,0.617938179,87.20881691,11.87713455,12.39142037,92.4,0.709330182,18.42562083,11.70570595,12.47713468,6.26,0,19,18.2,18.82,16.88,18.91,19.15,17.91,0
07.07.21 21:59,0.925773031,1.242419465,12.13427746,12.13427746,6.26,0.598840281,44.72952439,12.39142037,12.90570619,62.9,0.69659825,80.25491137,12.21999177,13.24856341,88.86,0,18,17.32,18.32,16.7,18.66,18.96,17.66,0
07.07.21 22:09,1.078556218,25.37952637,11.70570595,11.87713455,6.26,0.617938179,33.13968182,11.96284886,12.39142037,47.56,0.671134385,51.22991435,11.70570595,12.90570619,60.54,0,18,17.82,18.57,16.57,18.53,18.77,17.1,0
07.07.21 22:19,0.989432692,7.793200044,11.27713443,11.10570582,6.26,0.617938179,1.192028845,11.44856304,11.19142013,6.26,0.683866317,25.17796389,11.36284873,12.30570607,16.88,0,18,18.32,18.63,16.45,18.41,18.46,16.41,0
07.07.21 22:29,1.027628489,53.59827348,10.67713431,11.87713455,47.56,0.60838923,74.00647451,11.10570582,11.53427734,79.42,0.683866317,10.31273104,10.84856291,11.19142013,6.26,0,18,18.51,18.7,17.95,18.53,18.4,16.6,0
07.07.21 22:39,1.053092354,13.33616823,10.5057057,10.84856291,6.26,0.60838923,18.27444897,10.76284861,11.10570582,23.96,0.671134385,54.05178906,10.5057057,11.70570595,44.02,0,17,16.82,18.01,16.26,18.47,18.65,17.53,0
07.07.21 22:49,1.078556218,28.5037448,11.53427734,11.53427734,6.26,0.627487129,64.53303798,11.70570595,12.13427746,66.44,0.658402453,1.292810085,11.61999164,11.87713455,6.26,0,16,16.51,17.95,15.95,18.22,18.4,16.66,0
07.07.21 22:59,1.040360422,5.424840912,12.39142037,12.47713468,6.26,0.646585027,45.73733678,12.64856328,12.90570619,67.62,0.69659825,58.88928856,12.47713468,13.41999201,60.54,0,16,16.57,17.88,15.88,18.1,18.4,17.03,0
07.07.21 23:09,1.040360422,67.25413146,11.70570595,12.30570607,77.06,0.60838923,1.544763184,11.96284886,11.79142025,6.26,0.671134385,41.55491534,11.79142025,12.73427759,44.02,0,16,17.13,18.01,15.95,18.03,18.33,16.72,0
07.07.21 23:19,1.065824286,33.69397864,11.27713443,11.70570595,32.22,0.598840281,1.343200705,11.36284873,11.27713443,6.26,0.620206656,44.93108687,11.27713443,12.21999177,41.66,0,16,16.01,17.51,16.57,18.16,18.02,15.97,0
07.07.21 23:29,0.913041099,1.343200705,10.67713431,10.67713431,44.02,0.627487129,53.54788286,10.93427722,11.36284873,46.38,0.671134385,1.242419465,10.67713431,10.93427722,6.26,0,16,15.32,17.26,17.26,18.28,17.83,15.6,0
07.07.21 23:39,1.040360422,31.07366641,11.36284873,11.53427734,6.26,0.617938179,3.761950457,11.61999164,11.61999164,6.26,0.683866317,8.549059342,11.44856304,11.70570595,6.26,0,16,16.32,17.63,16.26,18.03,18.15,16.6,0
07.07.21 23:49,1.065824286,11.27015281,12.04856316,12.04856316,6.26,0.60838923,4.013903556,12.30570607,12.30570607,6.26,0.709330182,42.56272773,12.04856316,12.90570619,28.68,0,15,16.26,17.51,16.2,18.1,18.33,17.35,0
07.07.21 23:59,1.078556218,44.47757129,12.56284898,13.0771348,29.86,0.589291332,43.92327447,12.90570619,13.0771348,32.22,0.683866317,13.94085566,12.73427759,12.9914205,6.26,0,15,16.2,17.45,16.32,18.1,18.08,16.41,0
08.07.21 00:09,1.040360422,82.11936431,11.36284873,11.79142025,94.76,0.60838923,65.74241286,11.61999164,11.87713455,68.8,0.671134385,1.091247606,11.36284873,11.61999164,6.26,0,14,15.57,17.2,15.88,17.91,18.02,16.41,0
08.07.21 00:19,1.053092354,32.43421315,10.5057057,10.93427722,33.4,0.627487129,1.242419465,10.76284861,10.59142,6.26,0.69659825,54.20296092,10.59142,11.61999164,42.84,0,14,14.7,16.7,15.26,17.72,18.08,16.66,0
08.07.21 00:29,1.065824286,26.84085434,11.36284873,11.61999164,20.42,0.589291332,82.11936431,11.61999164,11.87713455,79.42,0.658402453,1.292810085,11.36284873,11.70570595,6.26,0,14,14.38,16.57,15.7,17.78,17.71,15.66,0
08.07.21 00:39,1.053092354,86.40256699,12.04856316,12.39142037,82.96,0.627487129,30.67054145,12.30570607,12.47713468,40.48,0.69659825,5.374450292,12.04856316,12.39142037,6.26,0,14,14.57,16.63,15.38,17.6,17.71,16.03,0
08.07.21 00:49,1.002164625,49.66780513,12.64856328,12.90570619,62.9,0.627487129,1.443981945,12.90570619,12.73427759,6.26,0.683866317,58.58694484,12.73427759,13.33427771,55.82,0,14,14.45,16.51,15.13,17.6,17.9,16.41,0
08.07.21 00:59,1.014896557,1.343200705,11.19142013,11.10570582,6.26,0.617938179,31.62796323,11.44856304,11.61999164,12.16,0.683866317,1.645544424,11.27713443,11.53427734,6.26,0,14,14.32,16.45,15.51,17.6,17.58,15.6,0
08.07.21 01:09,1.053092354,1.494372564,10.59142,10.3342771,46.38,0.627487129,13.73929319,10.84856291,10.93427722,12.16,0.671134385,1.443981945,10.59142,10.76284861,6.26,0,14,14.95,16.7,15.32,17.41,17.65,15.91,0
08.07.21 01:19,1.053092354,51.12913311,11.44856304,11.70570595,38.12,0.60838923,86.75530133,11.79142025,11.87713455,80.6,0.722062114,17.36741781,11.53427734,11.79142025,6.26,0,13,15.32,16.76,15.13,17.35,17.71,16.22,0
08.07.21 01:29,1.014896557,52.28811736,12.04856316,12.39142037,36.94,0.646585027,86.10022328,12.30570607,12.39142037,82.96,0.683866317,1.242419465,12.04856316,12.30570607,6.26,0,13,14.63,16.45,14.7,17.28,17.65,15.97,0
08.07.21 01:39,1.053092354,42.56272773,12.56284898,12.64856328,36.94,0.637036078,22.35608918,12.81999189,12.73427759,29.86,0.671134385,81.71623935,12.56284898,13.0771348,88.86,0,12,14.13,16.32,14.63,17.16,17.52,15.78,0
08.07.21 01:49,1.040360422,63.52522559,11.44856304,11.44856304,62.9,0.598840281,64.5834286,11.61999164,11.70570595,69.98,0.709330182,69.47131873,11.36284873,12.04856316,86.5,0,12,14.01,16.13,14.63,17.1,17.21,15.03,0
08.07.21 01:59,1.078556218,74.20803699,10.5057057,10.84856291,82.96,0.617938179,53.59827348,10.59944718,10.85759874,66.44,0.683866317,18.27444897,10.5057057,11.10570582,6.26,0,12,13.51,15.95,14.26,16.85,16.9,14.22,0
08.07.21 02:09,1.027628489,1.242419465,11.44856304,11.44856304,6.26,0.646585027,64.43225674,11.70570595,11.79142025,69.98,0.620206656,20.94515182,11.36284873,11.96284886,6.26,0,13,13.2,15.76,14.01,16.72,16.77,14.41,0
08.07.21 02:19,1.014896557,74.20803699,12.04856316,12.39142037,74.7,0.627487129,40.9502279,12.21999177,12.47713468,58.18,0.683866317,1.192028845,12.04856316,12.30570607,6.26,0,16,14.57,16.26,14.32,16.78,16.96,15.03,0
08.07.21 02:29,1.078556218,1.141638226,12.64856328,12.47713468,119.54,0.579742383,20.44124562,12.81999189,12.90570619,29.86,0.683866317,26.84085434,12.64856328,13.0771348,6.26,0,15,14.7,16.26,14.82,16.97,17.27,15.97,0
08.07.21 02:39,1.065824286,6.13030959,11.19142013,11.27713443,6.26,0.617938179,65.79280348,11.53427734,11.79142025,72.34,0.671134385,1.292810085,11.27713443,11.70570595,6.26,0,15,15.45,16.38,15.13,17.03,17.33,16.1,0
08.07.21 02:49,1.040360422,50.92757063,10.5057057,11.27713443,38.12,0.570193433,43.67132137,10.76284861,11.10570582,65.26,0.683866317,1.242419465,10.59142,10.84856291,6.26,0,15,16.01,16.63,14.88,16.97,17.46,16.41,0
08.07.21 02:59,1.027628489,85.59631708,11.53427734,11.70570595,94.76,0.637036078,21.54983926,11.70570595,11.87713455,28.68,0.671134385,74.86311505,11.44856304,12.30570607,82.96,0,14,14.88,16.45,14.63,16.97,17.46,16.53,0
08.07.21 03:09,1.040360422,27.89905736,12.04856316,12.56284898,23.96,0.637036078,45.03186811,12.30570607,12.39142037,34.58,0.671134385,29.56194782,12.13427746,12.73427759,25.14,0,15,14.38,16.13,14.76,16.91,17.08,15.41,0
08.07.21 03:19,1.040360422,15.65413674,12.47713468,12.56284898,6.26,0.627487129,31.77913509,12.64856328,12.81999189,36.94,0.683866317,34.3490567,12.39142037,13.0771348,23.96,0,14,14.45,16.07,14.76,16.85,16.96,15.16,0
08.07.21 03:29,1.002164625,48.71038335,11.19142013,11.44856304,33.4,0.331469703,54.30374216,11.44856304,11.61999164,48.74,0.69659825,13.78968381,11.27713443,11.61999164,6.26,0,15,14.95,16.13,14.88,16.85,16.9,15.16,0
08.07.21 03:39,0.989432692,1.192028845,10.84856291,10.59142,6.26,0.617938179,1.192028845,11.10570582,10.84856291,6.26,0.722062114,59.79631972,10.76284861,11.44856304,55.82,0,14,14.38,16.07,14.45,16.66,16.96,15.35,0
08.07.21 03:49,1.027628489,1.343200705,11.53427734,11.27713443,6.26,0.637036078,76.02209931,11.79142025,11.96284886,80.6,0.671134385,42.86507145,11.53427734,12.30570607,47.56,0,13,14.82,16.07,15.07,16.78,16.65,14.66,0
08.07.21 03:59,1.078556218,17.16585533,12.04856316,12.04856316,6.26,0.598840281,3.560387978,12.30570607,12.21999177,6.26,0.69659825,5.827965871,12.13427746,12.39142037,6.26,0,14,15.2,16.26,14.76,16.6,16.52,14.47,0
08.07.21 04:09,1.027628489,0.889685126,12.47713468,12.73427759,6.26,0.637036078,35.91116592,12.81999189,12.81999189,15.7,0.645670521,28.90686976,12.64856328,12.9914205,6.26,0,14,15.51,16.32,15.13,16.66,16.77,15.28,0
08.07.21 04:19,1.053092354,85.69709832,11.27713443,11.53427734,97.12,0.598840281,31.47679137,11.53427734,11.61999164,15.7,0.658402453,1.242419465,11.27713443,11.53427734,6.26,0,13,15.32,16.26,14.88,16.66,16.71,15.22,0
08.07.21 04:29,1.091288151,1.595153804,10.84856291,10.67713431,6.26,0.646585027,32.58538501,11.01999152,11.01999152,16.88,0.683866317,1.494372564,10.84856291,11.10570582,6.26,0,14,14.38,16.07,14.63,16.6,16.77,15.53,0
08.07.21 04:39,1.014896557,1.595153804,11.36284873,11.61999164,6.26,0.627487129,83.12717671,11.70570595,11.79142025,88.86,0.645670521,30.31780711,11.53427734,11.96284886,6.26,0,13,14.26,15.82,14.26,16.53,16.71,15.28,0
08.07.21 04:49,0.989432692,1.242419465,12.04856316,11.70570595,6.26,0.637036078,69.62249059,12.21999177,12.30570607,81.78,0.671134385,18.27444897,12.04856316,12.39142037,6.26,0,14,14.82,15.95,14.26,16.41,16.65,15.03,0
08.07.21 04:59,1.218607474,83.6310829,12.47713468,12.73427759,92.4,0.617938179,57.07522625,12.73427759,12.64856328,77.06,0.69659825,8.145934383,12.47713468,12.73427759,6.26,0,14,14.95,16.07,14.32,16.41,16.52,14.97,0
08.07.21 05:09,1.002164625,55.51311703,11.53427734,11.79142025,73.52,0.598840281,18.32483959,11.70570595,11.87713455,22.78,0.683866317,0.940075746,11.53427734,11.87713455,6.26,0,13,14.45,15.95,14.45,16.41,16.65,15.28,0
08.07.21 05:19,1.053092354,1.443981945,10.5057057,10.4199914,6.26,0.60838923,87.15842629,10.76284861,10.84856291,79.42,0.709330182,1.746325664,10.5057057,10.76284861,6.26,0,13,13.82,15.76,14.26,16.41,16.65,15.35,0
08.07.21 05:29,1.027628489,26.33694815,11.27713443,11.44856304,6.26,0.627487129,46.94671166,11.53427734,11.61999164,68.8,0.683866317,42.61311835,11.36284873,11.96284886,27.5,0,13,14.13,15.63,13.88,16.35,16.58,15.22,0
08.07.21 05:39,1.154947812,1.091247606,11.87713455,12.04856316,6.26,0.617938179,2.602966201,12.13427746,12.04856316,6.26,0.620206656,78.18889596,11.87713455,12.47713468,84.14,0,12,14.13,15.7,13.88,16.22,16.33,14.78,0
08.07.21 05:49,1.040360422,16.0572617,12.39142037,12.13427746,6.26,0.617938179,9.909606078,11.65700464,11.48167993,6.26,0.69659825,1.141638226,12.30570607,12.64856328,6.26,0,13,14.38,15.76,14.38,16.16,16.15,14.22,0
08.07.21 05:59,1.053092354,1.645544424,11.79142025,11.79142025,6.26,0.60838923,32.8373381,12.04856316,12.13427746,13.34,0.683866317,49.46624265,11.79142025,12.39142037,36.94,0,13,14.51,15.7,14.57,16.22,16.21,14.35,0
08.07.21 06:09,1.040360422,19.43343323,10.67713431,10.84856291,6.26,0.60838923,1.141638226,11.01999152,10.84856291,6.26,0.671134385,1.242419465,10.84856291,11.19142013,6.26,0,12,14.51,15.76,14.32,16.22,16.08,14.53,0
08.07.21 06:19,1.065824286,38.78343125,11.10570582,11.36284873,18.06,0.579742383,1.746325664,11.36284873,11.27713443,6.26,0.683866317,39.23694682,11.10570582,11.70570595,23.96,0,13,14.57,15.7,14.63,16.16,16.08,14.35,0
08.07.21 06:29,1.104020083,1.091247606,11.61999164,11.87713455,6.26,0.617938179,68.11077199,11.96284886,11.96284886,67.62,0.683866317,1.242419465,11.79142025,12.04856316,6.26,0,13,14.01,15.57,14.63,16.22,16.08,14.35,0
